ИМЕ НА МАРКЕТ,НАЗИВ НА ПРОИЗВОД,ПРОДАЖНА ЦЕНА,ЕДИНЕЧНА ЦЕНА,ОПИС НА ПРОИЗВОД,ДОСТАПНОСТ НА ПРОИЗВОД,РЕДОВНА ЦЕНА,ЦЕНА СО ПОПУСТ,ПОЕНИ,ТИП НА АКЦИЈА,ВРЕМЕТРАЊЕ НА АКЦИЈА
vardar,МЕРИКС ДЕТЕРГЕНТ ОРХИДЕЈА КОМПАКТ 1.35КГ,225.00,100 ГР: =16.67ДЕН,ПРАШКАСТ ДЕТЕРГЕНТ ЗА ПЕРЕЊЕ АЛИШТА,ДА,279.00,"225.00
-19.35%",,АКЦИСКА ПРОДАЖБА,24.04.2025 - 14.05.2025
vardar,МЕРИКС ДЕТЕРГЕНТ ЈОРГОВАН 1.5КГ,225.00,100 ГР: =15ДЕН,ПРАШКАСТ ДЕТЕРГЕНТ ЗА ПЕРЕЊЕ АЛИШТА,ДА,279.00,"225.00
-19.35%",,АКЦИСКА ПРОДАЖБА,24.04.2025 - 14.05.2025
vardar,МЕРИКС ДЕТЕРГЕНТ ЈОРГОВАН 3.75КГ 50ПЕРЕЊА,615.00,100 ГР: =16.4ДЕН,ПРАШКАСТ ДЕТЕРГЕНТ ЗА ПЕРЕЊЕ АЛИШТА,ДА,,,,,
vardar,МЕРИКС КАПСУЛИ ЛОТУС УНИ 13/1,240.00,1 ПАРЧЕ =18.46ДЕН,КАПСУЛИ ЗА МАШИНСКО ПЕРЕЊЕ АЛИШТА,ДА,262.00,"240.00
-8.4%",40,ЛОЈАЛНОСТ,24.04.2025 - 14.05.2025
vardar,МЕРИКС КАПСУЛИ ОРХИДЕА КОЛОР 13WL,240.00,1 ПАРЧЕ =18.46ДЕН,КАПСУЛИ ЗА МАШИНСКО ПЕРЕЊЕ АЛИШТА,ДА,262.00,"240.00
-8.4%",40,ЛОЈАЛНОСТ,24.04.2025 - 14.05.2025
vardar,МЕРИКС КАПСУЛИ ОРХИДЕА КОЛОР 36/1,579.00,1 ПАРЧЕ =16.08ДЕН,КАПСУЛИ ЗА МАШИНСКО ПЕРЕЊЕ АЛИШТА,ДА,,,,,
vardar,МЕРИКС ОРХИДЕЈА КОМПАКТ 7.2 КГ.,1045.00,100 ГР: =14513.89ДЕН,ПРАШКАСТ ДЕТЕРГЕНТ ЗА ПЕРЕЊЕ АЛИШТА,ДА,,,,,
vardar,МЕРИКС САПУН 250 ГР,112.00,100 ГР: =44.8ДЕН,ТВРД САПУН,ДА,,,,,
vardar,МЕРИМА САПУН ЗА ДЕЦА 87ГР,34.00,100 ГР: =39.08ДЕН,САПУН,ДА,,,,,
vardar,МЕРИТО ШТИРАК ЗА ПЕГЛАЊЕ 525МЛ,179.00,100 МЛ: =34.1ДЕН,ШТИРАК ЗА ПЕГЛАЊЕ,ДА,239.00,"179.00
-25.1%",,АКЦИСКА ПРОДАЖБА,24.04.2025 - 14.05.2025
vardar,МЕРИЦА 1 Л С-44,99.00,1 ПАРЧЕ =99ДЕН,МЕРИЦА,ДА,,,,,
vardar,МЕРИЦА 1/1,119.00,1 ПАРЧЕ =119ДЕН,МЕРИЦА,ДА,,,,,
vardar,МЕРИЦА 1/2,115.00,1 ПАРЧЕ =57.5ДЕН,МЕРИЦА,ДА,,,,,
vardar,МЕРИЦА 500МЛ АР-9059,65.00,1 ПАРЧЕ =65ДЕН,МЕРИЦА,ДА,,,,,
vardar,МЕРИЦА ГУМЕНА 900МЛ,99.00,1 ПАРЧЕ =99ДЕН,МЕРИЦА,ДА,,,,,
vardar,"МЕРЛО РЕЗЕРВ ПОПОВ - ЦРВЕНО 0,75 Л",629.00,100 МЛ: =83.87ДЕН,ЦРВЕНО ВИНО,ДА,,,,,
vardar,МЕРСИ 250Г,369.00,100 ГР: =147.6ДЕН,БОМБОЊЕРА,ДА,,,,,
vardar,МЕРСИ 400 ГР,669.00,100 ГР: =167.25ДЕН,БОМБОЊЕРА,ДА,,,,,
vardar,МЕРСИ КАФЕАВО 250 ГР,369.00,100 ГР: =147.6ДЕН,БОМБОЊЕРА,ДА,,,,,
vardar,МЕРСИ МУС 210 ГР,369.00,100 ГР: =175.71ДЕН,БОНБОЊЕРА,ДА,,,,,
vardar,МЕРСИ СИНО 250 ГР,369.00,100 ГР: =147.6ДЕН,БОМБОЊЕРА,ДА,,,,,
vardar,МЕРСИ ЦРНО И БЕЛО 240 ГР,369.00,100 ГР: =153.75ДЕН,БОМБОЊЕРА,ДА,,,,,
vardar,МЕРСИ ЧОКО ПОРТОКАЛ БАДЕМ 100ГР,149.00,1 ПАРЧЕ =149ДЕН,ЧОКОЛАДО,ДА,,,,,
vardar,МЕРЦИ ЦРНО ЧОКОЛАДО 72% 100ГР,149.00,100 ГР: =149ДЕН,ЧОКОЛАДО,ДА,,,,,
vardar,МЕРЦИ ЧОКОЛАДО КАФЕ КРЕМ 100ГР,149.00,100 ГР: =149ДЕН,ЧОКОЛАДО,ДА,,,,,
vardar,МЕРЦИ ЧОКОЛАДО ЛЕШНИК И БАДЕМ 100ГР,149.00,100 ГР: =149ДЕН,ЧОКОЛАДО,ДА,,,,,
vardar,МЕРЦИ ЧОКОЛАДО МАРЦИПАН 100ГР,149.00,100 ГР: =149ДЕН,ЧОКОЛАДО,ДА,,,,,
vardar,МЕРЦИ ЧОКОЛАДО ТОПЕН ЛЕШНИК 100ГР,149.00,100 ГР: =149ДЕН,ЧОКОЛАДО,ДА,,,,,
vardar,МЕСКО АПАРАТ ЗА МЕЛЕЊЕ МЕСО 4809,4949.00,1 ПАРЧЕ =4949ДЕН,МАШИНА ЗА МЕЛЕЊЕ МЕСО/РЕЗАЛНИК,ДА,,,,,
vardar,МЕСКО АПАРАТ ЗА ПОТШИШУВАЊЕ МС 2830,949.00,1 ПАРЧЕ =949ДЕН,АПАРАТ ЗА ШИШАЊЕ,ДА,,,,,
vardar,МЕСКО ВАГА ЗА ТЕЛЕСНА ТЕЖИНА MS 8160,659.00,1 ПАРЧЕ =659ДЕН,ВАГА ЗА ТЕЛЕСНА ТЕЖИНА,ДА,,,,,
vardar,МЕСКО КУЈНСКА ВАГА БЕЛА МС 3159,799.00,1 ПАРЧЕ =799ДЕН,ВАГА,ДА,,,,,
vardar,МЕСКО КУЈНСКА ВАГА ЖОЛТА МС 3159,799.00,1 ПАРЧЕ =799ДЕН,ВАГА,ДА,,,,,
vardar,МЕСКО КУЈНСКА ВАГА ПОРТОКАЛОВА МС 3159,799.00,1 ПАРЧЕ =799ДЕН,ВАГА,ДА,,,,,
vardar,МЕСКО КУЈНСКА ВАГА СО САД - ИНОКСНА МС 3152,1599.00,1 ПАРЧЕ =1599ДЕН,ВАГА,ДА,,,,,
vardar,МЕСКО КУЈНСКА ВАГА СО САД МС 3164,599.00,1 ПАРЧЕ =599ДЕН,ВАГА,ДА,,,,,
vardar,МЕСКО МАШИНКА ЗА БРИЧЕЊЕ MS 2926,929.00,1 ПАРЧЕ =929ДЕН,АПАРАТ ЗА ПОТШИШУВАЊЕ,ДА,,,,,
vardar,МЕСКО ПЕГЛА ЗА КОСА 2311,699.00,1 ПАРЧЕ =699ДЕН,ОБЛИКУВАЧ НА КОСА,ДА,,,,,
vardar,МЕСКО ПЕГЛА НА ПАРЕА MS 5037,1499.00,1 ПАРЧЕ =1499ДЕН,ПЕГЛА,ДА,,,,,
vardar,МЕСКО ТОСТЕР ДВОПЕК МС 3220,1599.00,1 ПАРЧЕ = 1599ДЕН,ТОСТЕР,ДА,,,,,
vardar,МЕСКО ФЕН ЗА КОСА МС 2250,1169.00,1 ПАРЧЕ =1169ДЕН,ФЕН,ДА,,,,,
vardar,МЕСКО ФИГАРО МС 2109,599.00,1 ПАРЧЕ =599ДЕН,ОБЛИКУВАЧ НА КОСА,ДА,,,,,
vardar,МЕТАКСА 5* 0.7Л,999.00,100 МЛ: =142.71ДЕН,БРЕНДИ,ДА,,,,,
vardar,МЕТАЛАЦ ПЛ.ТЕНЏЕРЕ ПРИНЦ 24/5.3 ДЕК. 3205,1799.00,1 ПАРЧЕ =1799ДЕН,ТЕНЏЕРЕ,ДА,,,,,
vardar,МЕТАЛАЦ ЃЕЗВЕ 4 - 3205,459.00,1 ПАРЧЕ =459ДЕН,ЃЕЗВЕ,ДА,,,,,
vardar,МЕТАЛАЦ ЃЕЗВЕ 7 - 3205,569.00,1 ПАРЧЕ =569ДЕН,ЃЕЗВЕ,ДА,,,,,
vardar,МЕТАЛАЦ ЛОНЧЕ 375 МЛ,229.00,1 ПАРЧЕ =229ДЕН,ТЕНЏЕРЕ,ДА,,,,,
vardar,МЕТАЛАЦ ЃЕЗВЕ 4 ДЕКОР 3340,459.00,1 ПАРЧЕ =459ДЕН,ЃЕЗВЕ,ДА,,,,,
vardar,МЕТАЛАЦ ЃЕЗВЕ 7 ДЕКОР 3340,579.00,1 ПАРЧЕ =579ДЕН,ЃЕЗВЕ,ДА,,,,,
vardar,МЕТАЛЕН ПОДМЕТАЧ ЗА ТОПЛО,155.00,1 ПАРЧЕ =155ДЕН,ПОДМЕТАЧИ,ДА,,,,,
vardar,МЕТАЛЕН ШЕСТАР БЛИСТЕР - ВИСОКО ПРЕЦИЗЕН,265.00,1 ПАРЧЕ =265ДЕН,ШЕСТАР,ДА,,,,,
vardar,МЕТАЛЕН ШЕСТАР СО МИНИ - ПЛАВ/ЦРВЕН/ЗЕЛЕН,235.00,1 ПАРЧЕ =235ДЕН,ШЕСТАР,ДА,,,,,
vardar,МЕТАЛНА СПИРАЛНА ЖИЦА ВИЛЕДА,72.00,1 ПАРЧЕ =72ДЕН,ЖИЦА ЗА САДОВИ,ДА,,,,,
vardar,МЕТАЛНА ЦЕДАЛКА ДИЈАМЕТАР 24СМ,129.00,1 ПАРЧЕ =129ДЕН,ЦЕДАЛКА,ДА,,,,,
vardar,МЕТАЛНИ ЗАКАЧАЛКИ ЗА НА ЅИД 2/1 H77IR0416,99.00,1 ПАРЧЕ =49.5ДЕН,ЗАКАЧАЛКА,ДА,,,,,
vardar,МЕТАЛНИ ЗАКАЧАЛКИ ЗА НА ЅИД 6/1 H772003T,59.00,1 ПАРЧЕ =9.83ДЕН,ЗАКАЧАЛКА,ДА,,,,,
vardar,МЕТАЛНИ ЗАКАЧАЛКИ ЗА НА ЅИД 6/1 H77IR0411,99.00,1 ПАРЧЕ =16.5ДЕН,ЗАКАЧАЛКА,ДА,,,,,
vardar,МЕТЛА СО ЛОПАТКА СО РАЧКА,119.00,1 ПАРЧЕ =119ДЕН,МЕТЛА СО ЛОПАТКА,ДА,,,,,
vardar,МЕТЛА ЦЕНТИ КОЛОР + ДРШКА,209.00,1 ПАРЧЕ = 209ДЕН,МЕТЛА ЗА ПОД,ДА,,,,,
vardar,МЕТМА БОЈА ЗА ЈАЈЦА 5 БОИ,22.00,1 ПАРЧЕ = 22ДЕН,ВЕЛИГДЕНСКИ БОИ И ДЕКОРАТИВА,ДА,,,,,
vardar,МЕТРО 60 ГР,34.00,100 ГР: =56.67ДЕН,ЧОКОЛАДО,ДА,,,,,
vardar,МЕТРО ЛАДНО ЧАДЕН ЛОСОС НОРВЕШКА 100Г,289.00,100 ГР: =289ДЕН,ДЕЛИКАТЕС ОД ЛОСОС,ДА,,,,,
vardar,МЕТРО ЛИГЊА СЕЦКАНА 500Г,429.00,100 ГР: =85.8ДЕН,ЛИГЊА ЗАМРЗНАТА,ДА,,,,,
vardar,МЕТРО ЛОСОС КОТЛЕТИ ЗАМРЗНАТИ 600Г,335.00,100 ГР: =55.83ДЕН,РИБА ЗАМРЗНАТА,ДА,,,,,
vardar,МЕТРО ЛОСОС КОТЛЕТИ КОХО КГ.,1049.00,100 ГР: =10.49ДЕН,РИБА ЗАМРЗНАТА,ДА,,,,,
vardar,МЕТРО ЛОСОС ЛАДНО ЧАДЕН ПРЕМИУМ 200Г,479.00,100 ГР: =239.5ДЕН,ПАНИРАНИ ПРОИЗВОДИ ОД РИБА ЗАМРЗНАТИ,ДА,,,,,
vardar,МЕТРО МОРСКИ ПЛОДОВИ КОКТЕЛ ЗАМРЗНАТИ 400Г,265.00,100 ГР: =66.25ДЕН,МОРСКИ ПЛОДОВИ ЗАМРЗНАТИ,ДА,,,,,
vardar,МЕТРО ОСЛИЌ 800Г,180.00,100 ГР: =22.5ДЕН,РИБА ЗАМРЗНАТА,ДА,,,,,
vardar,МЕТРО ОСЛИЌ ЗАМРЗНАТ 1КГ,181.00,100 ГР: =18.1ДЕН,РИБА ЗАМРЗНАТА,ДА,,,,,
vardar,МЕТРО ОСЛИЌ РОЛО ФИЛЕТИ 600Г,224.00,100 ГР: =37.33ДЕН,РИБА ЗАМРЗНАТА,ДА,,,,,
vardar,МЕТРО ОСЛИЌ ФИЛЕТИ ЗАМРЗНАТ 500Г,234.00,100 ГР: =46.8ДЕН,РИБА ЗАМРЗНАТА,ДА,,,,,
vardar,МЕТРО ПАНГА ФИЛЕТА 800Г,299.00,100 ГР: =37.38ДЕН,РИБА ЗАМРЗНАТА,ДА,,,,,
vardar,МЕТРО РАКЧИЊА ИЗИ ПИЛ 26/30 500Г,359.00,100 ГР: =71.8ДЕН,РАКЧИЊА ЗАМРЗНАТИ,ДА,,,,,
vardar,МЕТРО РАКЧИЊА ЧИСТЕНИ ЗАМРЗНАТИ 400Г,399.00,100 ГР: =99.75ДЕН,РАКЧИЊА ЗАМРЗНАТИ,ДА,,,,,
vardar,МЕТРО РАКЧИЊА ЧИСТЕНИ ЦЕЛИ 400Г,429.00,100 ГР: =107.25ДЕН,РАКЧИЊА ЗАМРЗНАТИ,ДА,,,,,
vardar,МЕТРО УЛКЕР 30ГР,22.00,100 ГР: =73.33ДЕН,ЧОКОЛАДО,ДА,,,,,
vardar,МЕТРО ЧАДЕНА СКУША ВАКУМ КГ,419.00,100 ГР: =4.19ДЕН,РИБА ЗАМРЗНАТА,ДА,,,,,
vardar,МЕТРО ШКОЛКИ ЧИСТЕНИ ЗАМРЗНАТИ 400Г,189.00,100 ГР: =47.25ДЕН,ШКОЛКИ ЗАМРЗНАТИ,ДА,,,,,
vardar,МЕТРОПОЛИ СЛАДОЛЕД ГОЛД КАИРО 105МЛ,100.00,100 МЛ: =95.24ДЕН,ЕДИНЕЧЕН СЛАДОЛЕД,ДА,,,,,
vardar,МЕТРОПОЛИ СЛАДОЛЕД СТИК СЕНДВИЧ 80МЛ,80.00,100 МЛ: =100ДЕН,ЕДИНЕЧЕН СЛАДОЛЕД,ДА,,,,,
vardar,МЕЧ ВО КЕСА,159.00,1 ПАРЧЕ =159ДЕН,МАСКЕМБАЛ ПРОИЗВОДИ,ДА,,,,,
vardar,МЕЧ ЗА МАСКЕНБАЛ,79.00,1 ПАРЧЕ =79ДЕН,МАСКЕМБАЛ ПРОИЗВОДИ,ДА,,,,,
vardar,МЕШАЛКА ОД БАМУС 31x6ЦМF JJJL-09,39.00,1 ПАРЧЕ =39ДЕН,МЕШАЛКА,ДА,,,,,
vardar,МЕШАЛКА ОД БАМУС 32x6ЦМ FJJJL-07,59.00,1 ПАРЧЕ =59ДЕН,МЕШАЛКА,ДА,,,,,
vardar,МЕШАН БИБЕР ВО ТЕГЛИЧКА 40ГР КОТАНИ,145.00,100 ГР: =362.5ДЕН,ЗАЧИН,ДА,,,,,
vardar,МЕШАН МИКС КГ,334.00,100 ГР: =33.4ДЕН,МЕШАН МИКС,ДА,,,,,
vardar,МЕЏИК АКТИВ БАЛАНС 80 ГР,25.00,100 ГР: =31.25ДЕН,АПЕТИСАНИ,ДА,,,,,
vardar,МЕЏИК АКТИВ ОМЕГА 80 ГР,25.00,100 ГР: =31.25ДЕН,АПЕТИСАНИ,ДА,,,,,
vardar,МЕЏИК БАДЕМ СОЛЕНА КАРАМЕЛА 80 ГР,32.00,100 ГР: =40ДЕН,АПЕТИСАНИ,ДА,,,,,
vardar,МЕЏИК БАДЕМИ 80 ГР,49.00,100 ГР: =61.25ДЕН,АПЕТИСАНИ,ДА,,,,,
vardar,МЕЏИК ВЛАЖНА КРПА СУНЃЕР МАЛА 3/1,37.00,1 ПАРЧЕ =12.33ДЕН,СУНЃЕРЕСТА КРПА,ДА,52.00,"37.00
-28.85%",,АКЦИСКА ПРОДАЖБА,24.04.2025 - 14.05.2025
vardar,МЕЏИК ИНДИСКИ ОРЕВИ 80ГР,49.00,100 ГР: =61.25ДЕН,АПЕТИСАНИ,ДА,,,,,
vardar,МЕЏИК КИКИРИКИ 80ГР,22.00,100 ГР: =27.5ДЕН,АПЕТИСАНИ,ДА,,,,,
vardar,МЕЏИК КИКИРИКИ ВАКУМИРАНИ 400 ГР,122.00,100 ГР: =30.5ДЕН,АПЕТИСАНИ,ДА,,,,,
vardar,МЕЏИК КЛИН ГРАНУЛИ ЗА ЧИСТ. И ОТПУШ. НА ОДВОД 75ГР,65.00,100 ГР: =86.67ДЕН,ОДЗАТНУВАЧ НА ЦЕВКИ,ДА,,,,,
vardar,МЕЏИК КЛИН РЕСИ ЗА ЧИСТЕЊЕ НА ПОД СО ПАМУК ГИГАНТ,117.00,1 ПАРЧЕ =117ДЕН,РЕЗЕРВА ЗА ЏОГЕР/МОП,ДА,,,,,
vardar,МЕЏИК ЛЕШНИК 80 ГР,49.00,100 ГР: =61.25ДЕН,АПЕТИСАНИ,ДА,,,,,
vardar,МЕЏИК ПРЕМИУМ МИКС 80 ГР,49.00,100 ГР: =61.25ДЕН,АПЕТИСАНИ,ДА,,,,,
vardar,МЕЏИК ПУТЕР ОД КИКИРИКИ 200ГР,37.00,100 ГР: =18.5ДЕН,ПУТЕР ОД КИКИРИКИ,ДА,,,,,
vardar,МЕЏИК ПУТЕР ОД КИКИРИКИ 370ГР,85.00,1 ПАРЧЕ =85ДЕН,КАКАО КРЕМ,ДА,,,,,
vardar,"МЕЏИК РИТАЧ - СПРЕЈ ФАРБА ЗА КОСА 1, ЦРНА",475.00,100 МЛ: =286.14ДЕН,БОЈА ЗА КОСА СПРЕЈ,ДА,,,,,
vardar,"МЕЏИК РИТАЧ СПРЕЈ ФАРБА ЗА КОСА 3, ЛЕШНИК",475.00,100 МЛ: =286.14ДЕН,БОЈА ЗА КОСА СПРЕЈ,ДА,,,,,
vardar,МЕЏИК СУНЃЕР 5/1,37.00,1 ПАРЧЕ =7.4ДЕН,КУЈНСКИ СУНЃЕР,ДА,52.00,"37.00
-28.85%",,АКЦИСКА ПРОДАЖБА,24.04.2025 - 14.05.2025
vardar,МЕЏИК СУНЃЕР СО ГРИП 1/1,13.00,1 ПАРЧЕ = 13ДЕН,КУЈНСКИ СУНЃЕР,ДА,,,,,
vardar,МЕЏИК СУНЃЕР СО ГРИП 2/1,22.00,1 ПАРЧЕ =11ДЕН,КУЈНСКИ СУНЃЕР,ДА,30.00,"22.00
-26.67%",,АКЦИСКА ПРОДАЖБА,24.04.2025 - 14.05.2025
vardar,МЕЏИК Ф`СТАЦИ 80 ГР,62.00,100 ГР: =77.5ДЕН,АПЕТИСАНИ,ДА,,,,,
vardar,МЕЏИК ЧОКО ВИЛД ПЛЕЖЕР 80 ГР,29.00,100 ГР: =36.25ДЕН,ЧОКОЛАДНИ АПЕТИСАНИ И СУВО ОВОШЈЕ,ДА,,,,,
vardar,МЕЏИК ЧОКО ЕГЗОТИК 80 ГР,29.00,100 ГР: =36.25ДЕН,ЧОКОЛАДНИ АПЕТИСАНИ И СУВО ОВОШЈЕ,ДА,,,,,
vardar,МЕЏИК ЧОКО КОКОС 80 ГР,29.00,100 ГР: =36.25ДЕН,ЧОКОЛАДНИ АПЕТИСАНИ И СУВО ОВОШЈЕ,ДА,,,,,
vardar,МЕЏИК ЧОКО ПУТЕР ОД КИКИРИКИ 200ГР,37.00,100 ГР: =18.5ДЕН,ПУТЕР ОД КИКИРИКИ,ДА,,,,,
vardar,МЕЏИК ЧОКО ПУТЕР ОД КИКИРИКИ 340ГР,85.00,100 ГР: =25ДЕН,ПУТЕР ОД КИКИРИКИ,ДА,,,,,
vardar,МЕЏИК ЧОКО РАПСОДИЈА 80 ГР,29.00,100 ГР: =36.25ДЕН,ЧОКОЛАДНИ АПЕТИСАНИ И СУВО ОВОШЈЕ,ДА,,,,,
vardar,МЕЏИК ЧОКО СМОКВА 80 ГР,29.00,100 ГР: =36.25ДЕН,ЧОКОЛАДНИ АПЕТИСАНИ И СУВО ОВОШЈЕ,ДА,,,,,
vardar,МЕЏИК ЧОКО ШУМСКО БОГАТСТВО 80 ГР,29.00,100 ГР: =36.25ДЕН,ЧОКОЛАДНИ АПЕТИСАНИ И СУВО ОВОШЈЕ,ДА,,,,,
vardar,МИА ВО АМСТЕРДАМ ( ЈАС СУМ МИА #2 ),250.00,1 ПАРЧЕ = 250ДЕН,КНИГИ ЗА ВОЗРАСНИ,ДА,,,,,
vardar,МИА МАРИ ОСЛИЧ ФИЛЕТИ 500Г,313.00,100 ГР: =62.6ДЕН,РИБА ЗАМРЗНАТА,ДА,,,,,
vardar,МИА МАРИ ОСЛИЌ ЧИСТЕН 800Г,214.00,100 ГР: =26.75ДЕН,РИБА ЗАМРЗНАТА,ДА,,,,,
vardar,МИВЕЛА ВОДА БЛАГО ГАЗИРАНА 0.5Л,24.00,100 МЛ: =4.8ДЕН,ГАЗИРАНА ВОДА,ДА,,,,,
vardar,МИВЕЛА ВОДА ГАЗИРАНА 0.5Л,24.00,100 МЛ: =4.8ДЕН,ГАЗИРАНА ВОДА,ДА,,,,,
vardar,МИВЕЛА ВОДА ГАЗИРАНА 1.35Л,42.00,100 МЛ: =3.11ДЕН,ГАЗИРАНА ВОДА,ДА,,,,,
vardar,"МИЗО МЛЕКО 2,8%ММ 1Л БЕЗ КАПАЧЕ",55.00,100 МЛ: =5.5ДЕН,ТРАЈНО МЛЕКО,ДА,,,,,
vardar,"МИЗО МЛЕКО 3,2%ММ СО ЧЕП 1Л",52.00,100 МЛ: =5.2ДЕН,ТРАЈНО МЛЕКО,ДА,,,,,
vardar,МИКРОФИБЕР КРПА УНО,65.00,1 ПАРЧЕ = 65ДЕН,КРПА,ДА,,,,,
vardar,МИКРОФИБЕР РАКАВИЦА 2 ВО 1,329.00,1 ПАРЧЕ =329ДЕН,ПРОИЗВОДИ ЗА НЕГА НА АВТОМОБИЛ,ДА,,,,,
vardar,МИКС 4 СЕМИЊА 150 ГР.,69.00,100 ГР: =46ДЕН,СЕМИЊА,ДА,,,,,
vardar,МИКС КАЛАМАТА И ЗЕЛЕНИ МАСЛИНКИ СО ЗАЧИНИ70ГР,75.00,100 ГР: =107.14ДЕН,МАСЛИНКИ,ДА,,,,,
vardar,МИКС КЕРАМИЧКА ЧИНИЈА/ЧАША,39.00,1 ПАРЧЕ =39ДЕН,МИКС КЕРАМИЧКА ЧИНИЈА/ЧАША,ДА,,,,ПОНУДА,24.04.2025 - 14.05.2025
vardar,МИКС КОКТЕЛ ВОДКА И ЛУБЕНИЦА 0.33Л,88.00,100 МЛ: =26.67ДЕН,КОКТЕЛИ,ДА,,,,,
vardar,МИКС КОКТЕЛ КАМИКАЗЕ 0.33Л,88.00,100 МЛ: =26.67ДЕН,КОКТЕЛИ,ДА,,,,,
vardar,МИКС КОКТЕЛ МОХИТО 0.33Л,88.00,100 МЛ: =26.67ДЕН,КОКТЕЛИ,ДА,,,,,
vardar,МИКС КОКТЕЛ СЕКС ОН Д БИЧ 0.33Л,88.00,100 МЛ: =26.67ДЕН,КОКТЕЛИ,ДА,,,,,
vardar,МИКС КОКТЕЛ ЏИН И МАНГО 0.33Л,88.00,100 МЛ: =26.67ДЕН,КОКТЕЛИ,ДА,,,,,
vardar,МИКС КОКТЕЛ ЏИН И МАРАКУЈА 0.33Л,88.00,100 МЛ: =26.67ДЕН,КОКТЕЛИ,ДА,,,,,
vardar,"МИКС КОЛОРЕС (МАРУЛА, РУКОЛА, ЗЕЛКА И МОРКОВ)",57.00,1 ПАРЧЕ =57ДЕН,СВЕЖА САЛАТА,ДА,,,,,
vardar,МИКС ОВОШЈЕ И ЈАТКИ 90 ГР.,92.00,100 ГР: =102.22ДЕН,АПЕТИСАНИ,ДА,,,,,
vardar,МИЛАН ДРВЕНИ БОИ 1/12,149.00,1 ПАРЧЕ =12.42ДЕН,ДРВЕНИ БОИЦИ,ДА,,,,,
vardar,МИЛДЕ ТОАЛ.ХАРТИЈА ЕНЕРЏИ ГРИН 3СЛ. 8/1,168.00,1 ПАРЧЕ =21ДЕН,ТОАЛЕТНА ХАРТИЈА,ДА,,,,,
vardar,МИЛДЕ ТОАЛЕТНА ХАРТИЈА КУЛ БЛУ 3СЛ. 8/1,168.00,1 ПАРЧЕ =21ДЕН,ТОАЛЕТНА ХАРТИЈА,ДА,,,,,
vardar,МИЛДЕ ТОАЛЕТНА ХАРТИЈА РЕЛАКС ВИОЛЕТОВА 8/1 3СЛ.,168.00,1 ПАРЧЕ =21ДЕН,ТОАЛЕТНА ХАРТИЈА,ДА,,,,,
vardar,МИЛЕНИУМ МЛЕЧНО БАБЛ ЧОКОЛАДО 90ГР,62.00,100 ГР: =61.11ДЕН,ЧОКОЛАДО,ДА,,,,,
vardar,МИЛЕНИУМ ЧОКОЛАДО ТРУФЛЕ 100ГР,82.00,100 ГР: =82ДЕН,ЧОКОЛАДО,ДА,,,,,
vardar,МИЛЕНИЧЕ ВО КАФЕЗ 5001,299.00,1 ПАРЧЕ =299ДЕН,ИГРАЧКИ ЗА ДЕЦА,ДА,,,,,
vardar,МИЛИ МЕЏИК 123 БЕЗ ГЛУТЕН 250ГР,299.00,100 ГР: =119.6ДЕН,БЕЗ ГЛУТЕНСКИ ЖИТАРКИ,ДА,,,,,
vardar,МИЛКА АЛПИН ЈОГУРТ 100ГР,119.00,1 ПАРЧЕ =119ДЕН,ЧОКОЛАДО,ДА,,,,,
vardar,МИЛКА БАБЛ БЕЛО 95Г,119.00,100 ГР: =125.26ДЕН,ЧОКОЛАДО,ДА,,,,,
vardar,МИЛКА БАБЛ МИЛК 90ГР,119.00,100 ГР: =132.22ДЕН,ЧОКОЛАДО,ДА,,,,,
vardar,МИЛКА БАРНИ МИЛК 150Г,79.00,100 ГР: =52.67ДЕН,ТОРТИЦИ,ДА,112.00,"79.00
-29.46%",,АКЦИСКА ПРОДАЖБА,24.04.2025 - 14.05.2025
vardar,МИЛКА БАРНИ МИЛК 30ГР.,25.00,100 ГР: =83.33ДЕН,ТОРТИЦИ,ДА,,,,,
vardar,МИЛКА БАРНИ ЧОКО 150Г,79.00,100 ГР: =52.67ДЕН,ТОРТИЦИ,ДА,112.00,"79.00
-29.46%",,АКЦИСКА ПРОДАЖБА,24.04.2025 - 14.05.2025
vardar,МИЛКА БАРНИ ЧОКО 30ГР.,25.00,100 ГР: =83.33ДЕН,ТОРТИЦИ,ДА,,,,,
vardar,МИЛКА БИСКВИТ СЕНДВИЧ ЧОКО КРЕМ 260Г,119.00,100 ГР: =45.77ДЕН,КОЛАЧИ,ДА,155.00,"119.00
-23.23%",,АКЦИСКА ПРОДАЖБА,24.04.2025 - 14.05.2025
vardar,МИЛКА ВЕЛИГДЕНСКО ПАКЕТЧЕ 566 ГР,499.00,1 ПАРЧЕ =.88ДЕН,ЧОКОЛАДО,ДА,,,,,
vardar,МИЛКА КОЛАЧИЊА СЕНЗАЦИЈА 156 ГР,145.00,100 ГР: =92.95ДЕН,КОЛАЧИ,ДА,,,,,
vardar,МИЛКА КОЛАЧИЊА СЕНЗАЦИЈА ЧОКО 156 ГР,145.00,100 ГР: =92.95ДЕН,КОЛАЧИ,ДА,,,,,
vardar,МИЛКА КОЛАЧИЊА ЧОК И ЧОК 150 ГР,119.00,100 ГР: =79.33ДЕН,КОЛАЧИ,ДА,149.00,"119.00
-20.13%",,АКЦИСКА ПРОДАЖБА,24.04.2025 - 14.05.2025
